pff_PLAYID,pff_GAMEID,pff_GAMEDATE,pff_GAMESEASON,pff_WEEK,pff_GSISGAMEKEY,pff_GSISPLAYID,pff_QUARTER,pff_DOWN,pff_CLOCK,pff_BLITZDOG,pff_CATCHABLE,pff_DEEPPASS,pff_DEFSCORE,pff_DRAW,pff_DRIVE,pff_DRIVEPLAY,pff_GAINLOSS,pff_GARBAGETIME,pff_FIRST_DOWN_GAINED,pff_GETOFFTIME,pff_KICKYARDS,pff_NOHUDDLE,pff_NOPLAY,pff_OFFFORMATIONUNBALANCED,pff_OFFSCORE,pff_OPTION,pff_PENALTYYARDS,pff_PLAYACTION,pff_PREVIOUSPFFPLAYID,pff_NEXTPFFPLAYID,pff_RETURNYARDS,pff_SCORE,pff_SCREEN,pff_SNAPTIME,pff_SORTORDER,pff_STUNT,pff_TIMETOPRESSURE,pff_TIMETOTHROW,pff_TRICKLOOK,pff_TRICKPLAY,pff_YARDSAFTERCATCH,pff_YARDSAFTERCONTACT,pff_2MINUTE,pff_3MINUTE,pff_BALLCARRIER,pff_BOXPLAYERS,pff_BUNCHED,pff_CENTERPASSBLOCKDIRECTION,pff_CHECKROUTE,pff_CHIPROUTE,pff_DBDEPTH,pff_DEFFRONT,pff_DEFPERSONNEL,pff_DEFPLAYERS,pff_DEFPLAYERSRATINGS,pff_DEFSUBSTITUTIONS,pff_DEFSUCCESS,pff_DEFTEAM,pff_DISTANCE,pff_DLDROP,pff_DLTECHNIQUES,pff_DOUBLETEAM,pff_DRIVEENDEVENT,pff_DRIVEENDFIELDPOSITION,pff_DRIVEENDPLAYNUMBER,pff_DRIVESTARTEVENT,pff_DRIVESTARTFIELDPOSITION,pff_DROPBACKDEPTH,pff_DROPBACKTYPE,pff_FIELDPOSITION,pff_FIRSTCONTACT,pff_FORCEDFUMBLE,pff_FUMBLE,pff_FUMBLERECOVERY,pff_GAINLOSSNET,pff_GUNNERS,pff_HANGTIME,pff_HASH,pff_HASHDEF,pff_HIT,pff_HURRY,pff_INCOMPLETIONTYPE,pff_INJURED,pff_INTERCEPTION,pff_KEYPLAYERS,pff_KICKCONTACT,pff_KICKDEPTH,pff_KICKDIRACTUAL,pff_KICKDIRINTENDED,pff_KICKER,pff_KICKRESULT,pff_KICKTYPE,pff_KICKWIDTH,pff_KICKZONE,pff_LBDEPTH,pff_MISSEDTACKLE,pff_MOFOCPLAYED,pff_MOFOCSHOWN,pff_NEGATIVEPFFGRADE,pff_OFFFORMATION,pff_OFFFORMATIONGROUP,pff_OFFODDITIES,pff_OFFPERSONNEL,pff_OFFPERSONNELBASIC,pff_OFFPERSONNELSKILL,pff_OFFPLAYERS,pff_OFFPLAYERSRATINGS,pff_OFFSUBSTITUTIONS,pff_OFFSUCCESS,pff_OFFTEAM,pff_ONLOS,pff_OPERATIONTIME,pff_PASSBLOCKING,pff_PASSBREAKUP,pff_PASSCOVERAGE,pff_PASSCOVERAGE1,pff_PASSCOVERAGE2,pff_PASSCOVERAGEPLAYERS,pff_PASSDEPTH,pff_PASSDIRECTION,pff_PASSER,pff_PASSPATTERN,pff_PASSPATTERNBASIC,pff_PASSPATTERNBYPLAYER,pff_PASSRECEIVERPOSITIONTARGET,pff_PASSRECEIVERTARGET,pff_PASSRESULT,pff_PASSROUTETARGET,pff_PASSROUTETARGETGROUP,pff_PASSRUSHPLAYERS,pff_PASSRUSHRESULT,pff_PASSWIDTH,pff_PASSZONE,pff_PENALTY,pff_PISTOL,pff_PLAYACTIONFAKE,pff_PLAYENDFIELDPOSITION,pff_POAACTUAL,pff_POACHANGEREASON,pff_POAINTENDED,pff_POSITIVEPFFGRADE,pff_PRESS,pff_PRESSUREDETAIL,pff_PUMPFAKE,pff_PUNTRUSH,pff_PURSUIT,pff_QB,pff_QBMOVEDOFFSPOT,pff_QBPRESSURE,pff_QBPRESSUREALLOWED,pff_QBRESET,pff_QBSCRAMBLE,pff_RBALIGNMENT,pff_RBDEPTH,pff_RBDIRECTION,pff_RBSINBACKFIELD,pff_RETDIRECTIONINTENDED,pff_RETURNDIRECTION,pff_RETURNER,pff_RUNCONCEPTPRIMARY,pff_RUNCONCEPTSECONDARY,pff_RUNPASS,pff_SACK,pff_SCOREDIFFERENTIAL,pff_SHIFTMOTION,pff_SHOTGUN,pff_SPECIALTEAMSTYPE,pff_STOP,pff_STSAFETIES,pff_TACKLE,pff_TACKLEASSIST,pff_TEALIGNMENT,pff_TOUCHDOWN,pff_UNBLOCKEDPRESSURE,pff_VISE,pff_WRALIGNMENT,pff_CONTESTED,pff_RUNPASSOPTION,pff_PLAYCLOCK,pff_HAIL_MARY,pff_BUSTED_COVERAGE,pff_TURNOVER,pff_NON_TACKLE_TYPE,pff_TEMPO,pff_DEF_TIMEOUTS_REMAINING,pff_OFF_TIMEOUTS_REMAINING,pff_EXPECTED_POINTS,pff_EXPECTED_POINTS_ADDED,pff_ROUTE_THROWN,pff_SIDELINE_CHECK,pff_OFF_PERSONNEL_GROUP,pff_RBS_ON_FIELD,pff_TES_ON_FIELD,pff_WRS_ON_FIELD,pff_BACKSET,pff_OFFENSIVE_FORMATION_NAME,pff_STARTING_OFFENSIVE_FORMATION,pff_STARTING_OFFENSIVE_FORMATION_GROUP,pff_STARTING_OFFENSIVE_FORMATION_NAME,pff_DEF_PACKAGE,pff_DBS_ON_FIELD,pff_LBS_ON_FIELD,pff_DLS_ON_FIELD,pff_DEFENSIVE_FRONT_NAME,pff_MUG_LOOK,pff_PASS_COVERAGE_BASIC,pff_KICKOFF_RETURN_CONCEPT,pff_YARDS_TO_GOAL_LINE,pff_FGOPTIME,pff_EXPECTED_POINTS_LEGACY,pff_EXPECTED_POINTS_ADDED_LEGACY,pff_TEAMWORKS_PLAY_ID,pff_DRIVEID
6319371,28756,2025-08-28,2025,01,407574,67,1,1,14:54,0,,0,0,0,1,1,2,0,,,,0,0,0,0,0,,0,6319366,6319373,,0.00,0,,2,0,,,0,0,,2,0,0,ALBI 04,7; ALST D08 (27); ALST D09 (16); ALST D13 (05); ALST D19 (00); ALST D43 (11); ALST D44 (24); ALST D48 (34),,,,,SSL (8); SSR (10); SCBR (5); RCB (1),LLB (00); LOLB (05); SSL (11); LEO (11); DLT (16); DRT (24); RILB (27); REO (34); SSR (44),4-2-5,ALST D03 (SSR); ALST D08 (RILB); ALST D09 (DLT); ALST D13 (LOLB); ALST D19 (LLB); ALST D21 (RCB); ALST D27 (SCBR); ALST D42 (SSL); ALST D43 (LEO); ALST D44 (DRT); ALST D48 (REO),ALST D03 (0.0); ALST D08 (0.0); ALST D09 (0.0); ALST D13 (0.0); ALST D19 (0.0); ALST D21 (0.0); ALST D27 (0.0); ALST D42 (0.0); ALST D43 (0.0); ALST D44 (0.0); ALST D48 (+0.5),DRIVE START,T,ALST,10,,LEO (11); DLT (16); DRT (24); REO (34),,FIELD GOAL,+23,7,KICKOFF - RETURN,-38,,,-38,ALST D48,,,,2,,,R,L,,,,,,ALBI 17 (TE-L); ALBI 72 (LT); ALST D44 (DRT); ALST D48 (REO),,,,,,,,,,LOLB (1); LLB (5); RILB (3),,C,O,,LWR^; SLWR; TE-L; HB-L; TE-R^,3x1,,2-0-1-2,12,ALBI 01; ALBI 04; ALBI 08; ALBI 17; ALBI 88,ALBI 01 (LWR); ALBI 04 (HB-L); ALBI 07 (QB); ALBI 08 (SLWR); ALBI 17 (TE-L); ALBI 68 (C); ALBI 70 (RG); ALBI 72 (LT); ALBI 75 (LG); ALBI 77 (RT); ALBI 88 (TE-R),ALBI 01 (0.0); ALBI 04 (0.0); ALBI 07 (0.0); ALBI 08 (0.0); ALBI 17 (0.0); ALBI 68 (0.0); ALBI 70 (0.0); ALBI 72 (0.0); ALBI 75 (0.0); ALBI 77 (0.0); ALBI 88 (0.0),DRIVE START,F,ALBI,ALBI 01; ALBI 88,,,,3,,,,,,,LWR 6(5); SLWR 6(5); TE-L r; HB-L r; TE-R r,6; 6; -; -; -,ALBI 01 6(5); ALBI 08 6(5); ALBI 17 r; ALBI 04 r; ALBI 88 r,,,,,,,,,,,,,-40,LT,,LT,ALST D48,ALST D21 > ALBI 01,,0,,,ALBI 07,0,,,0,,HB-L,HB-L (-6),R,1; ALBI 04 (HB-L),,,,INSIDE ZONE,,R,,0,,S,,ALST D48,,ALST D48,,L;R,,,,LWR^(-17.5); SLWR(-6.5),,1,11,0,0,0,,false,3,3,2.595,-0.546,,false,12,ALBI 04,ALBI 17; ALBI 88,ALBI 01; ALBI 08,GUN WEAK,TREY - CLOSED,LWR; SLWR; TE-L; HB-L; TE-R,3x1,TREY - CLOSED,NICKEL,ALST D03; ALST D19; ALST D21; ALST D27; ALST D42,ALST D08; ALST D13,ALST D09; ALST D43; ALST D44; ALST D48,WIDE UNDER,,COVER 3,,62,,2.705,-0.531,28756_6319371,28756-ALBI-1
6319373,28756,2025-08-28,2025,01,407574,93,1,2,14:22,0,,0,0,0,1,2,16,0,1,,,0,0,0,0,0,,0,6319371,6319377,,0.00,0,,3,0,,,0,0,,10,0,0,ALBI 04,7; ALST D08 (26); ALST D09 (16); ALST D13 (14); ALST D27 (42); ALST D43 (10); ALST D44 (25); ALST D48 (33),,,,,LCB (8); SSL (9); SSR (10); RCB (9),LEO (10); SSL (11); LLB (14); DLT (16); DRT (25); RILB (26); REO (33); SSR (34); RLB (42),4-2-5,ALST D03 (SSR); ALST D08 (RILB); ALST D09 (DLT); ALST D13 (LLB); ALST D19 (LCB); ALST D21 (RCB); ALST D27 (RLB); ALST D42 (SSL); ALST D43 (LEO); ALST D44 (DRT); ALST D48 (REO),ALST D03 (-1.0); ALST D08 (0.0); ALST D09 (-0.5); ALST D13 (-0.5); ALST D19 (0.0); ALST D21 (0.0); ALST D27 (-1.0); ALST D42 (0.0); ALST D43 (0.0); ALST D44 (-0.5); ALST D48 (0.0),,F,ALST,8,,LEO (10); DLT (16); DRT (25); REO (33),,FIELD GOAL,+23,7,KICKOFF - RETURN,-38,,,-40,ALST D03,,,,16,,,R,L,,,,,,ALBI 04 (HB); ALBI 68 (C); ALBI 70 (RG); ALBI 77 (RT); ALBI 88 (TE-L); ALST D03 (SSR); ALST D09 (DLT); ALST D13 (LLB); ALST D27 (RLB); ALST D44 (DRT),,,,,,,,,,LLB (4); RILB (4); RLB (5),ALST D03,O,O,ALST D03; ALST D09; ALST D13; ALST D27; ALST D44,LWR^; TE-L; HB; TE-R; RWR^,2x2,,2-0-1-2,12,ALBI 01; ALBI 04; ALBI 08; ALBI 17; ALBI 88,ALBI 01 (RWR); ALBI 04 (HB); ALBI 07 (QB); ALBI 08 (LWR); ALBI 17 (TE-R); ALBI 68 (C); ALBI 70 (RG); ALBI 72 (LT); ALBI 75 (LG); ALBI 77 (RT); ALBI 88 (TE-L),ALBI 01 (0.0); ALBI 04 (+1.0); ALBI 07 (0.0); ALBI 08 (0.0); ALBI 17 (0.0); ALBI 68 (+0.5); ALBI 70 (+0.5); ALBI 72 (0.0); ALBI 75 (0.0); ALBI 77 (+0.5); ALBI 88 (+0.5),,T,ALBI,ALBI 01; ALBI 08,,,,4,,,,,,,,,,,,,,,,,,,,,,+44,LE,,LE,ALBI 04; ALBI 68; ALBI 70; ALBI 77; ALBI 88,,,0,,,ALBI 07,0,,,0,,HB,HB (-8),L,1; ALBI 04 (HB),,,,OUTSIDE ZONE,,R,,0,,,,,,ALST D21,ALST D27,L;R,,,,LWR^(-7.5); RWR^(+13.5),,0,16,0,0,0,,true,3,3,2.049,1.603,,false,12,ALBI 04,ALBI 17; ALBI 88,ALBI 01; ALBI 08,ACE,PRO - PRO,LWR; TE-L; HB; TE-R; RWR,2x2,PRO - PRO,NICKEL,ALST D03; ALST D19; ALST D21; ALST D27; ALST D42,ALST D08; ALST D13,ALST D09; ALST D43; ALST D44; ALST D48,WIDE OVER,,COVER 4,,60,,2.174,1.626,28756_6319373,28756-ALBI-1
6319377,28756,2025-08-28,2025,01,407574,119,1,1,13:59,1,,0,0,0,1,3,6,0,,,,0,0,0,0,0,,0,6319373,6319381,,0.00,0,,4,0,,,0,0,,6,0,0,ALBI 04,6; ALST D08 (15); ALST D09 (17); ALST D13 (33); ALST D43 (09); ALST D44 (25); ALST D48 (33),ALBI 08; ALBI 17,,,,LCB (6); SCBL (4); SSL (8); FS (11); RCB (8),SSL (00); LEO (09); LLB (15); DLT (17); DRT (25); RLB (33); ROLB (33),4-2-5,ALST D03 (SSL); ALST D08 (LLB); ALST D09 (DLT); ALST D13 (RLB); ALST D19 (LCB); ALST D21 (RCB); ALST D27 (SCBL); ALST D42 (FS); ALST D43 (LEO); ALST D44 (DRT); ALST D48 (ROLB),ALST D03 (0.0); ALST D08 (0.0); ALST D09 (-0.5); ALST D13 (0.0); ALST D19 (0.0); ALST D21 (0.0); ALST D27 (0.0); ALST D42 (0.0); ALST D43 (-0.5); ALST D44 (-0.5); ALST D48 (+0.5),,F,ALST,10,,LEO (09); DLT (17); DRT (25),,FIELD GOAL,+23,7,KICKOFF - RETURN,-38,,,+44,ALST D43,,,,6,,,L,R,,,,,,ALBI 04 (HB-R); ALBI 68 (C); ALBI 70 (RG); ALBI 72 (LT); ALBI 75 (LG); ALBI 77 (RT); ALBI 88 (TE-R); ALST D08 (LLB); ALST D09 (DLT); ALST D43 (LEO); ALST D44 (DRT); ALST D48 (ROLB),,,,,,,,,,LLB (4); RLB (5); ROLB (0),ALST D43,C,O,ALBI 72; ALBI 88; ALST D09; ALST D43; ALST D44,LWR^; HB-R; TE-R; SRWR^; RWR,1x3,TE>SRWR,2-0-1-2,12,ALBI 01; ALBI 04; ALBI 08; ALBI 17; ALBI 88,ALBI 01 (LWR); ALBI 04 (HB-R); ALBI 07 (QB); ALBI 08 (RWR); ALBI 17 (SRWR); ALBI 68 (C); ALBI 70 (RG); ALBI 72 (LT); ALBI 75 (LG); ALBI 77 (RT); ALBI 88 (TE-R),ALBI 01 (0.0); ALBI 04 (+0.5); ALBI 07 (0.0); ALBI 08 (0.0); ALBI 17 (0.0); ALBI 68 (+0.5); ALBI 70 (+0.5); ALBI 72 (-1.0); ALBI 75 (+0.5); ALBI 77 (0.0); ALBI 88 (-1.0),,T,ALBI,ALBI 01; ALBI 17,,,,3b,,,,,,,,,,,,,,,,,,,,,,+38,RG,,RG,ALBI 04; ALBI 68; ALBI 70; ALBI 75; ALST D48,,,0,,,ALBI 07,0,,,0,,HB-R,HB-R (-5),L,1; ALBI 04 (HB-R),,,,INSIDE ZONE,,R,,0,,S,,,,ALST D27,,R,,,,LWR^(-10.5); SRWR^(-1.5); RWR(-0.5),,0,27,0,0,0,,true,3,3,3.652,0.176,,false,12,ALBI 04,ALBI 17; ALBI 88,ALBI 01; ALBI 08,GUN STRONG,TREY - OPEN,LWR; HB-R; TE-R; SRWR; RWR,1x3,TREY - OPEN,NICKEL,ALST D03; ALST D19; ALST D21; ALST D27; ALST D42,ALST D08; ALST D13,ALST D09; ALST D43; ALST D44; ALST D48,WIDE OVER,,COVER 3,,44,,3.8,0.321,28756_6319377,28756-ALBI-1
6319381,28756,2025-08-28,2025,01,407574,145,1,2,13:33,0,,0,0,0,1,4,9,0,1,,,0,0,0,0,0,,0,6319377,6319385,,0.00,0,,5,0,,,0,0,,5,0,0,ALBI 04,6; ALST D08 (16); ALST D09 (17); ALST D13 (31); ALST D43 (11); ALST D44 (25); ALST D48 (34),ALBI 08; ALBI 17,,,,LCB (6); SCBL (1); SSL (7); FS (9); RCB (8),SSL (06); LEO (11); LILB (16); DLT (17); DRT (25); RLB (31); REO (34),4-2-5,ALST D03 (SSL); ALST D08 (LILB); ALST D09 (DLT); ALST D13 (RLB); ALST D19 (LCB); ALST D21 (RCB); ALST D27 (SCBL); ALST D42 (FS); ALST D43 (LEO); ALST D44 (DRT); ALST D48 (REO),ALST D03 (0.0); ALST D08 (-0.5); ALST D09 (0.0); ALST D13 (0.0); ALST D19 (0.0); ALST D21 (0.0); ALST D27 (0.0); ALST D42 (0.0); ALST D43 (0.0); ALST D44 (-0.5); ALST D48 (0.0),,F,ALST,4,,LEO (11); DLT (17); DRT (25); REO (34),,FIELD GOAL,+23,7,KICKOFF - RETURN,-38,,,+38,ALST D03,,,,9,,,L,R,,,,,,ALBI 04 (HB-R); ALBI 17 (SRWR); ALBI 72 (LT); ALBI 77 (RT); ALBI 88 (TE-R); ALST D08 (LILB); ALST D27 (SCBL); ALST D43 (LEO); ALST D44 (DRT),,,,,,,,,,LILB (3); RLB (3),,C,O,ALST D08; ALST D44,LWR^; HB-R; TE-R; SRWR^; RWR,1x3,TE>SRWR,2-0-1-2,12,ALBI 01; ALBI 04; ALBI 08; ALBI 17; ALBI 88,ALBI 01 (LWR); ALBI 04 (HB-R); ALBI 07 (QB); ALBI 08 (RWR); ALBI 17 (SRWR); ALBI 68 (C); ALBI 70 (RG); ALBI 72 (LT); ALBI 75 (LG); ALBI 77 (RT); ALBI 88 (TE-R),ALBI 01 (0.0); ALBI 04 (+0.5); ALBI 07 (0.0); ALBI 08 (0.0); ALBI 17 (0.0); ALBI 68 (0.0); ALBI 70 (0.0); ALBI 72 (+0.5); ALBI 75 (0.0); ALBI 77 (+0.5); ALBI 88 (0.0),,T,ALBI,ALBI 01; ALBI 17,,,,3,,,,,,,,,,,,,,,,,,,,,,+29,RE,,RE,ALBI 04; ALBI 72; ALBI 77,,,0,,,ALBI 07,0,,,0,,HB-R,HB-R (-6),R,1; ALBI 04 (HB-R),,,,PULL LEAD,PITCH,R,,0,,S,,,,ALST D42,,R,,,,LWR^(-9.5); SRWR^(+1.5); RWR(+2.5),,0,22,0,0,0,,true,3,3,3.828,0.64,,false,12,ALBI 04,ALBI 17; ALBI 88,ALBI 01; ALBI 08,GUN STRONG,TREY - OPEN,LWR; HB-R; TE-R; SRWR; RWR,1x3,TREY - OPEN,NICKEL,ALST D03; ALST D19; ALST D21; ALST D27; ALST D42,ALST D08; ALST D13,ALST D09; ALST D43; ALST D44; ALST D48,WIDE OVER,,COVER 3,,38,,4.121,0.302,28756_6319381,28756-ALBI-1
6319385,28756,2025-08-28,2025,01,407574,171,1,1,12:56,0,1,0,0,0,1,5,4,0,,,,0,0,0,0,0,,0,6319381,6319387,,0.00,1,,6,0,,1.8,0,0,10,0,0,0,ALBI 00,5; ALST D09 (15); ALST D13 (15); ALST D44 (22); ALST D48 (07); ALST D55 (29),,L,,,LCB (8); FSL (11); SCBiR (4); SCBR (1); SCBoR (9); RCB (8),LOLB (07); LLB (15); LE (15); NT (22); RE (29),4-3-4,ALST D03 (SCBoR); ALST D08 (SCBiR); ALST D09 (LE); ALST D13 (LLB); ALST D19 (LCB); ALST D21 (RCB); ALST D33 (SCBR); ALST D42 (FSL); ALST D44 (NT); ALST D48 (LOLB); ALST D55 (RE),ALST D03 (-0.5); ALST D08 (0.0); ALST D09 (0.0); ALST D13 (0.0); ALST D19 (0.0); ALST D21 (0.0); ALST D33 (0.0); ALST D42 (0.0); ALST D44 (0.0); ALST D48 (0.0); ALST D55 (0.0),ALST D33; ALST D55,F,ALST,10,,LE (15); NT (22); RE (29),,FIELD GOAL,+23,7,KICKOFF - RETURN,-38,9,SD,+29,ALST D42,,,,4,,,R,L,,,,,,ALBI 00 (SLoWR); ALST D03 (SCBoR),,,,,,,,,,LOLB (0); LLB (4),ALST D03,O,O,ALST D03,LWR^; SLoWR; SLWR; SLiWR; RWR^,4x1,HB>SLiWR; TE>SLWR,3-0-1-1,11,ALBI 00; ALBI 01; ALBI 06; ALBI 11; ALBI 88,ALBI 00 (SLoWR); ALBI 01 (RWR); ALBI 06 (LWR); ALBI 07 (QB); ALBI 11 (SLiWR); ALBI 68 (C); ALBI 70 (RG); ALBI 72 (LT); ALBI 75 (LG); ALBI 77 (RT); ALBI 88 (SLWR),ALBI 00 (0.0); ALBI 01 (0.0); ALBI 06 (0.0); ALBI 07 (0.0); ALBI 11 (0.0); ALBI 68 (0.0); ALBI 70 (0.0); ALBI 72 (0.0); ALBI 75 (0.0); ALBI 77 (0.0); ALBI 88 (0.0),ALBI 00; ALBI 06; ALBI 11,T,ALBI,ALBI 01; ALBI 06,,5; ALBI 68 (C); ALBI 70 (RG); ALBI 72 (LT); ALBI 75 (LG); ALBI 77 (RT),,4,ALST D33,,8; ALST D03; ALST D08; ALST D13; ALST D19; ALST D21; ALST D33; ALST D42; ALST D48,-6,M,ALBI 07 (QB),LWR z; SLoWR z; SLWR 0t(-5); SLiWR 0u(-7); RWR 0(-2),-; -; 0; 0; 0,ALBI 06 z; ALBI 00 z; ALBI 88 0t(-5); ALBI 11 0u(-7); ALBI 01 0(-2),SLoWR,ALBI 00,COMPLETE,z,0R,3; ALST D09 (LE); ALST D44 (NT); ALST D55 (RE),,18,3L,,,,+25,,,,,ALST D33 > ALBI 88,,0,,,ALBI 07,0,,,0,,EMPTY,,,,,,,,,P,,0,ALBI 11* (B:L),S,,ALST D42,,ALST D42,,,,,,LWR^(-17.5); SLoWR(-9.5); SLWR(-4.5); SLiWR(+2.5); RWR^(+18.5),,0,13,0,0,0,,false,3,3,4.468,-0.183,,false,11,ALBI 11,ALBI 88,ALBI 00; ALBI 01; ALBI 06,GUN EMPTY,QUADS - OPEN,LWR; SLoWR; SLiWR; HB-R; RWR,3x1,TRIPS - OPEN,BASE,ALST D03; ALST D19; ALST D21; ALST D42,ALST D08; ALST D13; ALST D33,ALST D09; ALST D44; ALST D48; ALST D55,ODD,,COVER 4,,29,,4.423,0.002,28756_6319385,28756-ALBI-1
6319387,28756,2025-08-28,2025,01,407574,199,1,2,12:26,0,,0,0,0,1,6,2,0,,,,0,0,0,0,0,,0,6319385,6319389,,0.00,0,,7,0,,,0,0,,1,0,0,ALBI 11,7; ALST D03 (06); ALST D08 (16); ALST D09 (16); ALST D13 (27); ALST D43 (11); ALST D44 (27); ALST D48 (36),ALBI 00; ALBI 01,,,,LCB (7); SCBL (4); FS (9); RCB (9),LLB (06); LEO (11); LILB (16); DLT (16); DRT (27); RILB (27); ROLB (36),4-2-5,ALST D03 (LLB); ALST D08 (LILB); ALST D09 (DLT); ALST D13 (RILB); ALST D19 (LCB); ALST D21 (RCB); ALST D27 (SCBL); ALST D42 (FS); ALST D43 (LEO); ALST D44 (DRT); ALST D48 (ROLB),ALST D03 (0.0); ALST D08 (+0.5); ALST D09 (+0.5); ALST D13 (0.0); ALST D19 (0.0); ALST D21 (0.0); ALST D27 (0.0); ALST D42 (0.0); ALST D43 (0.0); ALST D44 (+0.5); ALST D48 (0.0),ALST D27; ALST D43,T,ALST,6,,LEO (11); DLT (16); DRT (27),,FIELD GOAL,+23,7,KICKOFF - RETURN,-38,,,+25,ALST D08,,,,2,,,C,C,,,,,,ALBI 68 (C); ALBI 75 (LG); ALST D08 (LILB); ALST D09 (DLT); ALST D44 (DRT),,,,,,,,,,LLB (6); LILB (4); RILB (4); ROLB (0),,C,O,ALBI 75,LWR^; TE-L; HB-L; SRWR; RWR^,2x2,,3-0-1-1,11,ALBI 00; ALBI 01; ALBI 06; ALBI 11; ALBI 88,ALBI 00 (SRWR); ALBI 01 (RWR); ALBI 06 (LWR); ALBI 07 (QB); ALBI 11 (HB-L); ALBI 68 (C); ALBI 70 (RG); ALBI 72 (LT); ALBI 75 (LG); ALBI 77 (RT); ALBI 88 (TE-L),ALBI 00 (0.0); ALBI 01 (0.0); ALBI 06 (0.0); ALBI 07 (0.0); ALBI 11 (0.0); ALBI 68 (0.0); ALBI 70 (0.0); ALBI 72 (0.0); ALBI 75 (-0.5); ALBI 77 (0.0); ALBI 88 (0.0),,F,ALBI,ALBI 01; ALBI 06,,,,3,,,,,,,,,,,,,,,,,,,,,,+23,LG,,LG,ALST D08; ALST D09; ALST D44,,,0,,,ALBI 07,0,,,0,,HB-L,HB-L (-5),R,1; ALBI 11 (HB-L),,,,INSIDE ZONE,,R,,0,ALBI 00* (R:L{R}),S,,ALST D08,,ALST D08,ALST D09,L,,,,LWR^(-5.5); SRWR(+5.5); RWR^(+6.5),,0,20,0,0,0,,true,3,3,4.285,-0.364,,false,11,ALBI 11,ALBI 88,ALBI 00; ALBI 01; ALBI 06,GUN STRONG,SLOT - PRO,LWR; TE-L; HB-L; SRWR; RWR,2x2,SLOT - PRO,NICKEL,ALST D03; ALST D19; ALST D21; ALST D27; ALST D42,ALST D08; ALST D13,ALST D09; ALST D43; ALST D44; ALST D48,EVEN,,COVER 3,,25,,4.425,-0.318,28756_6319387,28756-ALBI-1
